Gene_ID,Gene_symbol,Entrez_ID,Chr,Start,End,Middle,Strand
ENSMUSG00000040560,Wdr7,104082,18,63.708695,63.98976,63.8492275,+
ENSMUSG00000040562,Gstm2,14863,3,107.981702,107.986453,107.9840775,-
ENSMUSG00000040563,Plppr2,235044,9,21.937033,21.948907,21.94297,+
ENSMUSG00000040564,Apoc1,11812,7,19.689481,19.69266,19.6910705,-
ENSMUSG00000040565,Btaf1,107182,19,36.926079,37.012752,36.9694155,+
ENSMUSG00000040569,Slc26a7,208890,4,14.50243,14.621805,14.5621175,-
ENSMUSG00000040570,Rundc3b,242819,5,8.490334,8.622952,8.556643,-
ENSMUSG00000040583,Cyp2b13,13089,7,26.061497,26.096197,26.078847,+
ENSMUSG00000040584,Abcb1a,18671,5,8.660077,8.748575,8.704326,+
ENSMUSG00000040586,Ofd1,237222,X,166.390033,166.440704,166.4153685,-
ENSMUSG00000040591,1110051M20Rik,228356,2,91.275068,91.444704,91.359886,-
ENSMUSG00000040592,Cd79b,15985,11,106.311341,106.314762,106.3130515,-
ENSMUSG00000040594,Ranbp17,66011,11,33.211795,33.513746,33.3627705,-
ENSMUSG00000040596,Pogk,71592,1,166.384622,166.409863,166.3972425,-
ENSMUSG00000040599,Mis12,67139,11,71.019611,71.027371,71.023491,+
ENSMUSG00000040605,Bace2,56175,16,97.356728,97.439012,97.39787,+
ENSMUSG00000040606,Kazn,71529,4,142.10239,142.239401,142.1708955,-
ENSMUSG00000040612,Ildr2,100039795,1,166.254139,166.316823,166.285481,+
ENSMUSG00000040613,Apobec1,11810,6,122.577792,122.602444,122.590118,-
ENSMUSG00000040616,Tmem51,214359,4,142.030992,142.084304,142.057648,-
ENSMUSG00000040618,Pck2,74551,14,55.540266,55.550017,55.5451415,+
ENSMUSG00000040620,Dhx33,216877,11,70.984091,71.004437,70.994264,-
ENSMUSG00000040621,Gemin8,237221,X,166.170454,166.190512,166.180483,+
ENSMUSG00000040624,Plekhg1,213783,10,3.740364,3.967303,3.8538335,+
ENSMUSG00000040631,Dok4,114255,8,94.863828,94.876312,94.87007,-
ENSMUSG00000040640,Erc2,238988,14,27.622442,28.478537,28.0504895,+
ENSMUSG00000040648,Ppip5k2,227399,1,97.706048,97.770411,97.7382295,-
ENSMUSG00000040649,Rimklb,108653,6,122.447296,122.498761,122.4730285,-
ENSMUSG00000040651,Fam208a,218850,14,27.428847,27.483552,27.4561995,+
ENSMUSG00000040652,Oaz2,18247,9,65.668001,65.6903,65.6791505,+
ENSMUSG00000040653,Ppp1r14c,76142,10,3.36615,3.464975,3.4155625,+
ENSMUSG00000040658,Dnph1,381101,17,46.496789,46.499618,46.4982035,+
ENSMUSG00000040659,Efhd2,27984,4,141.858142,141.87492,141.866531,-
ENSMUSG00000040660,Cyp2b9,13094,7,26.173411,26.210661,26.192036,+
ENSMUSG00000040661,Rad54l2,81000,9,106.688082,106.789194,106.738638,-
ENSMUSG00000040663,Clcf1,56708,19,4.214238,4.22349,4.218864,+
ENSMUSG00000040666,Sh3bgr,50795,16,96.20047,96.228933,96.2147015,+
ENSMUSG00000040667,Nup88,19069,11,70.943058,70.969973,70.9565155,-
ENSMUSG00000040669,Phc1,13619,6,122.317731,122.340561,122.329146,-
ENSMUSG00000040675,Mthfd1l,270685,10,3.973118,4.167081,4.0700995,+
ENSMUSG00000040681,Hmgn1,15312,16,96.120618,96.127729,96.1241735,-
ENSMUSG00000040687,Madd,228355,2,91.13736,91.183837,91.1605985,-
ENSMUSG00000040688,Tbl3,213773,17,24.697949,24.70766,24.7028045,-
ENSMUSG00000040690,Col16a1,107581,4,130.04784,130.099283,130.0735615,+
ENSMUSG00000040694,Apobec2,11811,17,48.419231,48.432728,48.4259795,-
ENSMUSG00000040697,Dnajc16,214063,4,141.760189,141.790931,141.77556,-
ENSMUSG00000040699,Limd2,67803,11,106.156256,106.16086,106.158558,-
ENSMUSG00000040701,Ap1g2,11766,14,55.098578,55.106593,55.1025855,-
ENSMUSG00000040703,Cyp2s1,74134,7,25.802475,25.816913,25.809694,-
ENSMUSG00000040705,A930016O22Rik,3605623,7,19.417466,19.421417,19.4194415,-
ENSMUSG00000040706,Agmat,75986,4,141.746672,141.759263,141.7529675,+
ENSMUSG00000040710,St8sia4,20452,1,95.587682,95.667571,95.6276265,-
ENSMUSG00000040711,Sh3pxd2b,268396,11,32.34782,32.428173,32.3879965,+
ENSMUSG00000040712,Camta2,216874,11,70.669463,70.688105,70.678784,-
ENSMUSG00000040713,Creg1,433375,1,165.763746,165.775308,165.769527,+
ENSMUSG00000040714,Klc3,232943,7,19.394437,19.404104,19.3992705,-
ENSMUSG00000040715,Rsc1a1,69994,4,141.683851,141.685599,141.684725,-
ENSMUSG00000040717,Il17rd,171463,14,27.039001,27.107286,27.0731435,+
ENSMUSG00000040720,1110037F02Rik,66185,4,11.485958,11.550684,11.518321,+
ENSMUSG00000040721,Zfhx2,239102,14,55.060262,55.092324,55.076293,-
ENSMUSG00000040722,Scamp5,56807,9,57.441328,57.468024,57.454676,-
ENSMUSG00000040723,Rcsd1,226594,1,165.646516,165.709757,165.6781365,-
ENSMUSG00000040724,Kcna2,16490,3,107.101146,107.115005,107.1080755,+
ENSMUSG00000040725,Hnrnpul1,232989,7,25.721165,25.754757,25.737961,-
ENSMUSG00000040728,Esrp1,207920,4,11.331933,11.386783,11.359358,-
ENSMUSG00000040729,Cep126,234915,9,8.076633,8.134294,8.1054635,-
ENSMUSG00000040731,Eif4h,22384,5,134.619721,134.63949,134.6296055,-
ENSMUSG00000040732,Erg,13876,16,95.359169,95.586593,95.472881,-
ENSMUSG00000040734,Ppp1r13l,333654,7,19.359749,19.378533,19.369141,+
ENSMUSG00000040738,Ints8,72656,4,11.199158,11.254258,11.226708,-
ENSMUSG00000040740,Slc25a34,384071,4,141.618824,141.623821,141.6213225,-
ENSMUSG00000040746,Rnf167,70510,11,70.647235,70.651421,70.649328,+
ENSMUSG00000040747,Cd53,12508,3,106.759921,106.790149,106.775035,-
ENSMUSG00000040749,Siah1b,20438,X,164.070705,164.076493,164.073599,-
ENSMUSG00000040751,Lat2,56743,5,134.600022,134.615025,134.6075235,-
ENSMUSG00000040752,Myh6,17888,14,54.941981,54.966927,54.954454,-
ENSMUSG00000040759,Cmtm5,67272,14,54.93647,54.939256,54.937863,+
ENSMUSG00000040760,Appl1,72993,14,26.918988,26.971232,26.94511,-
ENSMUSG00000040761,Spen,56381,4,141.46789,141.538597,141.5032435,-
ENSMUSG00000040767,Snrnp25,78372,11,32.205415,32.208984,32.2071995,+
ENSMUSG00000040771,Oard1,106821,17,48.410014,48.417266,48.41364,+
ENSMUSG00000040774,Cept1,99712,3,106.50226,106.547802,106.525031,-
ENSMUSG00000040782,Rfwd2,26374,1,159.23232,159.34764,159.28998,+
ENSMUSG00000040785,Ttc3,22129,16,94.370618,94.469222,94.41992,+
ENSMUSG00000040794,C1qtnf4,67445,2,90.88586,90.890525,90.8881925,+
ENSMUSG00000040795,Iqcc,230767,4,129.615126,129.619099,129.6171125,-
ENSMUSG00000040797,Iqsec3,243621,6,121.372933,121.473678,121.4233055,-
ENSMUSG00000040811,Eml2,72205,7,19.176421,19.206482,19.1914515,+
ENSMUSG00000040812,Agbl2,271813,2,90.782727,90.834437,90.808582,+
ENSMUSG00000040813,Tex264,21767,9,106.658746,106.685927,106.6723365,-
ENSMUSG00000040818,Dennd6a,211922,14,26.579561,26.634322,26.6069415,+
ENSMUSG00000040820,Hlcs,110948,16,94.129195,94.313563,94.221379,-
ENSMUSG00000040822,1700123O20Rik,58248,14,54.686171,54.690742,54.6884565,+
ENSMUSG00000040824,Snrpd2,107686,7,19.149722,19.153542,19.151632,+
ENSMUSG00000040828,Catsperd,106757,17,56.628143,56.664456,56.6462995,+
ENSMUSG00000040829,Zmynd15,574428,11,70.459433,70.466202,70.4628175,+
ENSMUSG00000040836,Gpr161,240888,1,165.295789,165.326745,165.311267,+
ENSMUSG00000040840,4930579G18Rik,1923163,14,54.650511,54.654607,54.652559,+
ENSMUSG00000040841,Six5,20475,7,19.094594,19.098549,19.0965715,+
ENSMUSG00000040842,Szrd1,213491,4,141.113001,141.139775,141.126388,-
ENSMUSG00000040843,Tiprl,226591,1,165.212286,165.236996,165.224641,-
ENSMUSG00000040848,Sft2d2,108735,1,165.174337,165.194438,165.1843875,-
ENSMUSG00000040850,Psme4,103554,11,30.771726,30.880361,30.8260435,+
ENSMUSG00000040852,Plekhh2,213556,17,84.511895,84.622142,84.5670185,+
ENSMUSG00000040855,Reps2,194590,X,162.411954,162.643649,162.5278015,-
ENSMUSG00000040856,Dlk1,13386,12,109.452823,109.463336,109.4580795,+
ENSMUSG00000040857,Erf,13875,7,25.242561,25.250761,25.246661,-
ENSMUSG00000040859,Bsdc1,100383,4,129.461581,129.488498,129.4750395,+
ENSMUSG00000040860,Crocc,230872,4,141.016637,141.06055,141.0385935,-
ENSMUSG00000040865,Ino80d,227195,1,62.958418,63.114667,63.0365425,-
ENSMUSG00000040867,Begain,380785,12,109.032187,109.068217,109.050202,-
ENSMUSG00000040875,Osbpl10,74486,9,114.978569,115.232225,115.105397,+
ENSMUSG00000040877,Wdr25,212198,12,108.894272,109.028452,108.961362,+
ENSMUSG00000040883,Tmem205,235043,9,21.92101,21.927535,21.9242725,-
ENSMUSG00000040888,Gfer,11692,17,24.693191,24.696156,24.6946735,-
ENSMUSG00000040891,Foxa3,15377,7,19.013284,19.023538,19.018411,-
ENSMUSG00000040896,Kcnd3,56543,3,105.45233,105.674002,105.563166,+
ENSMUSG00000040899,Ccr6,12458,17,8.236043,8.257127,8.246585,+
ENSMUSG00000040904,Gm21988,5439457,11,70.235206,70.23983,70.237518,-
ENSMUSG00000040907,Atp1a3,232975,7,24.978167,25.005958,24.9920625,-
ENSMUSG00000040913,Fbxw4,30838,19,45.578254,45.660312,45.619283,-
ENSMUSG00000040918,Slc19a2,116914,1,164.249046,164.265385,164.2572155,+
ENSMUSG00000040928,S100pbp,74648,4,129.148005,129.189727,129.168866,-
ENSMUSG00000040929,Rfx3,19726,19,27.761721,28.011166,27.8864435,-
ENSMUSG00000040936,Ulk4,209012,9,120.960268,121.277197,121.1187325,-
ENSMUSG00000040938,Slc16a11,216867,11,70.212752,70.216417,70.2145845,+
ENSMUSG00000040940,Arhgef1,16801,7,24.902912,24.926594,24.914753,+
ENSMUSG00000040943,Tet2,214133,3,133.463679,133.545139,133.504409,-
ENSMUSG00000040945,Rcc2,108911,4,140.700541,140.72322,140.7118805,+
ENSMUSG00000040950,Mgl2,216864,11,70.130329,70.13755,70.1339395,+
ENSMUSG00000040952,Rps19,20085,7,24.884371,24.889806,24.8870885,+
ENSMUSG00000040957,Cables1,63955,18,11.83922,11.945627,11.8924235,+
ENSMUSG00000040963,Asgr2,11890,11,70.092644,70.106187,70.0994155,+
ENSMUSG00000040964,Arhgef10l,72754,4,140.514485,140.666012,140.5902485,-
ENSMUSG00000040966,Slc22a2,20518,17,12.584189,12.628465,12.606327,+
ENSMUSG00000040972,Igsf21,230868,4,140.026846,140.246784,140.136815,-
ENSMUSG00000040978,Gm11992,626870,11,9.048594,9.069356,9.058975,+
ENSMUSG00000040987,Mill2,243864,7,18.839966,18.863113,18.8515395,+
ENSMUSG00000040990,Sh3kbp1,58194,X,159.627272,159.978069,159.8026705,+
ENSMUSG00000040997,Abhd4,105501,14,54.254188,54.270637,54.2624125,+
ENSMUSG00000040998,Npnt,114249,3,132.881745,132.950291,132.916018,-
ENSMUSG00000041000,Trim62,67525,4,128.88358,128.911328,128.897454,+
ENSMUSG00000041012,Cmtm8,70031,9,114.789345,114.844152,114.8167485,-
ENSMUSG00000041020,Map7d2,78283,X,159.414572,159.498757,159.4566645,+
ENSMUSG00000041025,Iffo2,212632,4,139.530548,139.620382,139.575465,+
ENSMUSG00000041028,Ghitm,66092,14,37.120444,37.135322,37.127883,-
ENSMUSG00000041035,Dpcd,226162,19,45.560615,45.579763,45.570189,+
ENSMUSG00000041037,Irgq,210146,7,24.530689,24.5386,24.5346445,+
ENSMUSG00000041040,Fam117b,72750,1,59.913006,59.985346,59.949176,+
ENSMUSG00000041044,Lrit1,239037,14,37.05483,37.064946,37.059888,+
ENSMUSG00000041046,Ramp3,56089,11,6.658521,6.677475,6.667998,+
ENSMUSG00000041052,Slc7a13,74087,4,19.818725,19.842218,19.8304715,+
ENSMUSG00000041057,Wdr43,72515,17,71.616215,71.659031,71.637623,+
ENSMUSG00000041058,Wwp1,107568,4,19.608303,19.708993,19.658648,-
ENSMUSG00000041064,Pif1,208084,9,65.58716,65.595967,65.5915635,+
ENSMUSG00000041073,Nacad,192950,11,6.597823,6.606053,6.601938,-
ENSMUSG00000041075,Fzd7,14369,1,59.482424,59.486955,59.4846895,+
ENSMUSG00000041078,Grid1,14803,14,34.819825,35.583379,35.201602,+
ENSMUSG00000041079,Rwdd2b,53858,16,87.433407,87.440573,87.43699,-
ENSMUSG00000041084,Ostc,66357,3,130.695912,130.709444,130.702678,-
ENSMUSG00000041096,Tspyl2,52808,X,152.336852,152.342425,152.3396385,-
ENSMUSG00000041112,Elmo1,140580,13,20.090596,20.606528,20.348562,+
ENSMUSG00000041115,Iqsec2,245666,X,152.144268,152.225236,152.184752,+
ENSMUSG00000041117,Ccdc8,434130,7,16.992708,16.997516,16.995112,+
ENSMUSG00000041119,Pde9a,18585,17,31.386234,31.47631,31.431272,+
ENSMUSG00000041120,Nbl1,17965,4,139.082284,139.092993,139.0876385,-
ENSMUSG00000041124,Msantd4,78100,9,4.383535,4.386861,4.385198,+
ENSMUSG00000041126,H2afv,77605,11,6.427229,6.444443,6.435836,-
ENSMUSG00000041130,Zfp598,213753,17,24.669752,24.682015,24.6758835,+
ENSMUSG00000041132,N4bp2l1,100637,5,150.571644,150.597188,150.584416,-
ENSMUSG00000041133,Smc1a,24061,X,152.016428,152.062694,152.039561,+
ENSMUSG00000041134,Cyyr1,224405,16,85.421533,85.553397,85.487465,-
ENSMUSG00000041135,Ripk2,192656,4,16.122733,16.163647,16.14319,-
ENSMUSG00000041143,Tmco4,77056,4,138.972888,139.059171,139.0160295,+
ENSMUSG00000041144,Dnah7b,227058,1,46.066315,46.373546,46.2199305,+
ENSMUSG00000041147,Brca2,12190,5,150.52263,150.570329,150.5464795,+
ENSMUSG00000041153,Osgin2,209212,4,15.997121,16.013888,16.0055045,-
ENSMUSG00000041161,Otud3,73162,4,138.895379,138.913945,138.904662,-
ENSMUSG00000041164,Zmiz2,52915,11,6.389074,6.406158,6.397616,+
ENSMUSG00000041168,Lonp1,74142,17,56.614301,56.626903,56.620602,-
ENSMUSG00000041180,Hectd2,226098,19,36.554639,36.621135,36.587887,+
ENSMUSG00000041187,Prkd2,101540,7,16.842902,16.870464,16.856683,+
ENSMUSG00000041189,Chrnb1,11443,11,69.784036,69.795943,69.7899895,-
ENSMUSG00000041193,Pla2g5,18784,4,138.799244,138.863482,138.831363,-
ENSMUSG00000041199,Rpusd1,106707,17,25.727751,25.731456,25.7296035,+
ENSMUSG00000041202,Pla2g2d,18782,4,138.775735,138.782046,138.7788905,+
ENSMUSG00000041203,2310036O22Rik,68544,8,85.026833,85.030285,85.028559,+
ENSMUSG00000041205,Map6d1,208158,16,20.23331,20.241358,20.237334,-
ENSMUSG00000041215,Yeats2,208146,16,20.141063,20.232573,20.186818,+
ENSMUSG00000041216,Clvs1,74438,4,9.269293,9.451691,9.360492,+
ENSMUSG00000041219,Arhgap11a,228482,2,113.831492,113.848661,113.8400765,-
ENSMUSG00000041220,Elovl6,170439,3,129.532355,129.638495,129.585425,+
ENSMUSG00000041225,Arhgap12,75415,18,6.024427,6.136098,6.0802625,-
ENSMUSG00000041229,Phf8,320595,X,151.520672,151.633859,151.5772655,+
ENSMUSG00000041231,Ublcp1,79560,11,44.454571,44.470498,44.4625345,-
ENSMUSG00000041235,Chd7,320790,4,8.690406,8.867659,8.7790325,+
ENSMUSG00000041236,Vps41,218035,13,18.717292,18.866809,18.7920505,+
ENSMUSG00000041237,Pklr,18770,3,89.136142,89.146784,89.141463,+
ENSMUSG00000041238,Rbbp8,225182,18,11.633276,11.743207,11.6882415,+
ENSMUSG00000041241,Mul1,68350,4,138.434671,138.442265,138.438468,+
ENSMUSG00000041245,Wnk3,279561,X,151.198078,151.320152,151.259115,+
ENSMUSG00000041258,Zfp236,329002,18,82.593593,82.692883,82.643238,-
ENSMUSG00000041261,Car8,12319,4,8.143362,8.239041,8.1912015,-
ENSMUSG00000041263,Rusc1,72296,3,89.083981,89.093311,89.088646,-
ENSMUSG00000041264,Uspl1,231915,5,149.18435,149.215434,149.199892,+
ENSMUSG00000041268,Dmxl2,235380,9,54.365158,54.50176,54.433459,-
ENSMUSG00000041272,Tox,252838,4,6.686353,6.991557,6.838955,-
ENSMUSG00000041278,Ttc1,66827,11,43.729512,43.748008,43.73876,-
ENSMUSG00000041297,Cdk13,69562,13,17.715962,17.805097,17.7605295,-
ENSMUSG00000041298,Katnal1,231912,5,148.871584,148.92932,148.900452,-
ENSMUSG00000041303,Gtf3c3,98488,1,54.396004,54.438971,54.4174875,-
ENSMUSG00000041308,Sntb2,20650,8,106.93575,107.014192,106.974971,+
ENSMUSG00000041313,Slc7a1,11987,5,148.32741,148.399904,148.363657,-
ENSMUSG00000041319,Thoc6,386612,17,23.668614,23.673882,23.671248,-
ENSMUSG00000041324,Inhba,16323,13,16.011851,16.027211,16.019531,+
ENSMUSG00000041328,Pcf11,74737,7,92.643543,92.669934,92.6567385,-
ENSMUSG00000041329,Atp1b2,11932,11,69.599736,69.605942,69.602839,-
ENSMUSG00000041341,Atg2b,76559,12,105.613539,105.685241,105.64939,-
ENSMUSG00000041343,Ankrd42,73845,7,92.581723,92.637142,92.6094325,-
ENSMUSG00000041346,Wrap53,216853,11,69.561758,69.580255,69.5710065,-
ENSMUSG00000041347,Bdkrb1,12061,12,105.603085,105.605428,105.6042565,+
ENSMUSG00000041351,Rap1gap,110351,4,137.664726,137.729861,137.6972935,+
ENSMUSG00000041353,Tmem29,382245,X,150.397773,150.459154,150.4284635,-
ENSMUSG00000041354,Rgl2,19732,17,33.929543,33.937687,33.933615,+
ENSMUSG00000041355,Ssr2,66256,3,88.575876,88.588419,88.5821475,+
ENSMUSG00000041360,Pum3,52874,19,27.388702,27.42982,27.409261,-
ENSMUSG00000041361,Myzap,102371,9,71.504347,71.59236,71.5483535,-
ENSMUSG00000041362,Shtn1,71653,19,58.973358,59.076069,59.0247135,-
ENSMUSG00000041372,B4galnt3,330406,6,120.203073,120.294559,120.248816,-
ENSMUSG00000041375,Ccdc9,243846,7,16.274042,16.286795,16.2804185,-
ENSMUSG00000041378,Cldn5,12741,16,18.776847,18.77826,18.7775535,+
ENSMUSG00000041390,Mdfic,16543,6,15.720661,15.802169,15.761415,+
ENSMUSG00000041396,Mettl18,69962,1,163.994889,163.997243,163.996066,+
ENSMUSG00000041406,BC055324,381306,1,163.945993,163.994796,163.9703945,-
ENSMUSG00000041408,Wapl,218914,14,34.673928,34.747983,34.7109555,+
ENSMUSG00000041415,Dicer1,192119,12,104.687742,104.751952,104.719847,-
ENSMUSG00000041417,Pik3r1,18708,13,101.680563,101.768217,101.72439,-
ENSMUSG00000041420,Meis3,17537,7,16.17509,16.186504,16.180797,+
ENSMUSG00000041423,Paqr6,68957,3,88.364584,88.368541,88.3665625,+
ENSMUSG00000041426,Hibch,227095,1,52.844929,52.920986,52.8829575,+
ENSMUSG00000041429,Nthl1,18207,17,24.632682,24.638838,24.63576,+
ENSMUSG00000041431,Ccnb1,268697,13,100.77865,100.78657,100.78261,-
ENSMUSG00000041438,Cirh1a,21771,8,106.89364,106.923093,106.9083665,+
ENSMUSG00000041439,Mfsd6,98682,1,52.656286,52.727462,52.691874,-
ENSMUSG00000041440,Gk5,235533,9,96.119362,96.184608,96.151985,+
ENSMUSG00000041444,Arhgap32,330914,9,32.116136,32.268446,32.192291,+
ENSMUSG00000041445,Mmrn2,105450,14,34.375504,34.404287,34.3898955,+
ENSMUSG00000041449,Serpina3h,2182839,12,104.247905,104.253669,104.250787,+
ENSMUSG00000041453,Rpl21,19933,5,146.83289,146.837032,146.834961,+
ENSMUSG00000041459,Tardbp,230908,4,148.612382,148.627019,148.6197005,-
ENSMUSG00000041460,Cacna2d4,319734,6,119.236526,119.352407,119.2944665,+
ENSMUSG00000041471,Fam35a,75698,14,34.237041,34.310503,34.273772,-
ENSMUSG00000041476,Smpx,66106,X,157.69891,157.752591,157.7257505,+
ENSMUSG00000041477,Dcp1b,319618,6,119.175253,119.221616,119.1984345,+
ENSMUSG00000041479,Syt15,319508,14,34.219595,34.230421,34.225008,+
ENSMUSG00000041481,Serpina3g,105046,12,104.236245,104.241939,104.239092,+
ENSMUSG00000041482,Piezo2,667742,18,63.010213,63.387183,63.198698,-
ENSMUSG00000041483,Zfp281,226442,1,136.624901,136.630053,136.627477,+
ENSMUSG00000041488,Stx3,20908,19,11.775119,11.819403,11.797261,-
ENSMUSG00000041491,Cep78,208518,19,15.955774,15.984989,15.9703815,-
ENSMUSG00000041498,Kif14,381293,1,136.466343,136.531511,136.498927,+
ENSMUSG00000041506,Rrp9,27966,9,106.475963,106.485424,106.4806935,+
ENSMUSG00000041515,Irf8,15900,8,120.736358,120.756694,120.746526,+
ENSMUSG00000041523,Upk2,22269,9,44.452716,44.454767,44.4537415,-
ENSMUSG00000041528,Rnf123,84585,9,108.051534,108.083346,108.06744,-
ENSMUSG00000041530,Ago1,236511,4,126.435012,126.468583,126.4517975,-
ENSMUSG00000041538,H2-Ob,15002,17,34.238903,34.245907,34.242405,+
ENSMUSG00000041540,Sox5,20678,6,143.828425,144.781977,144.305201,-
ENSMUSG00000041544,Ptchd2,242748,4,148.240264,148.287965,148.2641145,-
ENSMUSG00000041548,Hspb8,80888,5,116.408491,116.422864,116.4156775,-
ENSMUSG00000041552,Ptchd1,211612,X,155.573455,155.623814,155.5986345,-
ENSMUSG00000041556,Fbxo2,230904,4,148.160621,148.166424,148.1635225,+
ENSMUSG00000041559,Fmod,14264,1,134.037254,134.048277,134.0427655,+
ENSMUSG00000041560,Gltscr2,68077,7,15.936183,15.946074,15.9411285,-
ENSMUSG00000041566,Tssk1,22114,16,17.894223,17.897922,17.8960725,+
ENSMUSG00000041567,Serpina12,68054,12,104.028769,104.044443,104.036606,-
ENSMUSG00000041570,Camsap2,67886,1,136.268123,136.346104,136.3071135,-
ENSMUSG00000041571,Sepw1,20364,7,15.917208,15.922402,15.919805,-
ENSMUSG00000041577,Prelp,116847,1,133.910304,133.921414,133.915859,-
ENSMUSG00000041592,Sdk2,237979,11,113.776374,114.067046,113.92171,-
ENSMUSG00000041594,Tmtc4,70551,14,122.918971,122.984035,122.951503,-
ENSMUSG00000041596,Nlrp5-ps,5010941,7,14.530652,14.622479,14.5765655,-
ENSMUSG00000041598,Cdc42ep4,56699,11,113.72685,113.751881,113.7393655,-
ENSMUSG00000041607,Mbp,17196,18,82.475146,82.585637,82.5303915,+
ENSMUSG00000041609,Ccdc64,75665,5,115.648175,115.731621,115.689898,-
ENSMUSG00000041617,Ccdc74a,72315,16,17.64647,17.650738,17.648604,+
ENSMUSG00000041623,D11Wsu47e,276852,11,113.684412,113.694647,113.6895295,+
ENSMUSG00000041624,Gucy1a2,234889,9,3.532354,3.897342,3.714848,+
ENSMUSG00000041625,Ggact,223267,14,122.816223,122.913757,122.86499,-
ENSMUSG00000041629,Fam104a,28081,11,113.661319,113.684155,113.672737,-
ENSMUSG00000041632,Mrps27,218506,13,99.344786,99.415561,99.3801735,+
ENSMUSG00000041633,Kctd12b,207474,X,153.685154,153.696391,153.6907725,-
ENSMUSG00000041638,Gcn1l1,231659,5,115.565254,115.622654,115.593954,+
ENSMUSG00000041642,Kif21b,16565,1,136.131389,136.177998,136.1546935,+
ENSMUSG00000041645,Ddx24,27225,12,103.407976,103.425867,103.4169215,-
ENSMUSG00000041649,Klf8,245671,X,153.237466,153.396132,153.316799,+
ENSMUSG00000041650,Pcca,110821,14,122.534324,122.8911,122.712712,+
ENSMUSG00000041653,Pnpla3,116939,15,84.167816,84.189512,84.178664,+
ENSMUSG00000041654,Slc39a11,69806,11,113.244853,113.650079,113.447466,-
ENSMUSG00000041658,Rragb,245670,X,153.139981,153.171943,153.155962,+
ENSMUSG00000041660,Bbox1,170442,2,110.262697,110.31456,110.2886285,-
ENSMUSG00000041669,Prima1,170952,12,103.196908,103.24215,103.219529,-
ENSMUSG00000041670,Rims1,2152971,1,22.286251,22.805724,22.5459875,-
ENSMUSG00000041671,Pyroxd1,232491,6,142.345654,142.363257,142.3544555,+
ENSMUSG00000041673,Lrrc18,67580,14,32.991382,33.015292,33.003337,+
ENSMUSG00000041674,BC006965,2384955,11,112.663927,112.781976,112.7229515,-
ENSMUSG00000041679,Lrrc29,234684,8,105.312341,105.326276,105.3193085,-
ENSMUSG00000041684,Bivm,246229,1,44.118957,44.14477,44.1318635,+
ENSMUSG00000041685,Fcho2,218503,13,98.723407,98.815449,98.769428,-
ENSMUSG00000041688,Amot,27494,X,145.446425,145.505181,145.475803,-
ENSMUSG00000041695,Kcnj2,16518,11,111.066164,111.076821,111.0714925,+
